timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,pg_checkpoint_completion_target,pg_default_statistics_target,pg_effective_cache_size_mb,pg_maintenance_work_mem_mb,pg_max_wal_size_gb,pg_min_wal_size_mb,pg_random_page_cost,pg_shared_buffers_mb,pg_wal_buffers_mb,pg_work_mem_kb,
1519760106,2.6,14.450000000000502,61.41271856850705,1.0338304e+06,24.100000000007626,1638.4,75.89999999999235,44,89,99,1,2,2,0,1,2,54,81,122,24,633,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760108,2.6,4.399999999999692,61.4180043700854,317849.6,14.350000000003988,0,85.64999999999598,44,89,99,1,2,2,0,1,2,54,81,122,24,633,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760110,2.6,4.399999999999692,61.4180043700854,317849.6,14.350000000003988,0,85.64999999999598,44,89,99,1,2,2,0,1,2,54,81,122,24,633,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760112,1.4000000000000001,2.14999999999975,61.61492495018255,838041.6,6.749999999983629,819.2,93.25000000001637,44,89,99,1,2,2,0,1,2,53,81,122,24,633,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760114,1.4000000000000001,2.14999999999975,61.61492495018255,838041.6,6.749999999983629,819.2,93.25000000001637,44,89,99,1,2,2,0,1,2,53,81,122,24,633,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760116,3.199360127974405,2.14999999999975,61.61492495018255,838041.6,6.749999999983629,819.2,93.25000000001637,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760118,3.199360127974405,15.300000000000013,61.333969913511076,810188.8,20.15000000000326,0,79.84999999999673,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760120,3.199360127974405,15.300000000000013,61.333969913511076,810188.8,20.15000000000326,0,79.84999999999673,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,784,2061,3771,28,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760122,2.600520104020804,2.999999999999829,61.35141795298035,160563.2,7.000000000016371,819.2,92.99999999998363,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,848,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760124,2.600520104020804,2.999999999999829,61.35141795298035,160563.2,7.000000000016371,819.2,92.99999999998363,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,848,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
