timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,pg_checkpoint_completion_target,pg_default_statistics_target,pg_effective_cache_size_mb,pg_maintenance_work_mem_mb,pg_max_wal_size_gb,pg_min_wal_size_mb,pg_random_page_cost,pg_shared_buffers_mb,pg_wal_buffers_mb,pg_work_mem_kb,
1519758940,2,3.650000000000375,59.970722532368804,277708.8,8.150000000005093,1638.4,91.8499999999949,44,90,134,1,2,3,0,0,1,53,74,118,24,637,1304,1005,2556,3569,36,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758942,2,3.650000000000375,59.970722532368804,277708.8,8.150000000005093,1638.4,91.8499999999949,44,90,134,1,2,3,0,0,1,53,74,118,24,637,1304,1005,2556,3569,36,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758944,2.2,1.2999999999999547,59.974637940945364,159744,4.899999999970532,0,95.10000000002947,44,90,134,1,2,3,0,1,1,53,75,118,24,637,1304,1005,2556,3569,36,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758946,2.2,1.2999999999999547,59.974637940945364,159744,4.899999999970532,0,95.10000000002947,44,90,134,1,2,3,0,1,1,53,75,118,24,637,1304,1005,2556,3569,36,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758948,2.2,1.2999999999999547,59.974637940945364,159744,4.899999999970532,0,95.10000000002947,44,90,134,1,2,3,0,1,1,53,75,118,24,637,1304,1005,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758950,2.2,0.6999999999995055,60.249328323894346,526745.6,5.400000000026921,15564.8,94.59999999997308,44,90,134,1,2,3,0,1,1,53,75,118,24,637,1304,1005,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758952,2.2,0.6999999999995055,60.249328323894346,526745.6,5.400000000026921,15564.8,94.59999999997308,44,90,134,1,2,3,0,1,1,53,75,118,24,637,1304,1005,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758954,2.2,5.35000000000025,59.853823115055015,298188.8,10.650000000014188,0,89.34999999998581,44,90,134,1,2,3,0,1,2,53,75,118,24,637,1304,1005,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758956,2.2,5.35000000000025,59.853823115055015,298188.8,10.650000000014188,0,89.34999999998581,44,90,134,1,2,3,0,1,2,53,75,118,24,637,1304,1005,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758958,4.4,5.35000000000025,59.853823115055015,298188.8,10.650000000014188,0,89.34999999998581,44,90,134,1,2,3,0,1,2,53,75,118,24,637,1304,959,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
